,species,chemical,conc (mol/L),species_divisions,species_others,subClassOf,smiles,smiles_clusters
216,https://cfpub.epa.gov/ecotox/taxon/101,https://cfpub.epa.gov/ecotox/cas/127184,4.224225631716252,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(=C(Cl)Cl)(Cl)Cl,1
217,https://cfpub.epa.gov/ecotox/taxon/101,https://cfpub.epa.gov/ecotox/cas/151213,4.502950639310894,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],3
218,https://cfpub.epa.gov/ecotox/taxon/101,https://cfpub.epa.gov/ecotox/cas/333415,5.265533904058367,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3
219,https://cfpub.epa.gov/ecotox/taxon/101,https://cfpub.epa.gov/ecotox/cas/79016,3.644423212224052,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(=C(Cl)Cl)Cl,1
220,https://cfpub.epa.gov/ecotox/taxon/101,https://cfpub.epa.gov/ecotox/cas/92875,3.2397479232392445,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C2=CC=C(C=C2)N)N,3
221,https://cfpub.epa.gov/ecotox/taxon/1015,https://cfpub.epa.gov/ecotox/cas/121755,2.261603250478069,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
222,https://cfpub.epa.gov/ecotox/taxon/1015,https://cfpub.epa.gov/ecotox/cas/52918635,4.975887868267937,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,0
223,https://cfpub.epa.gov/ecotox/taxon/102,https://cfpub.epa.gov/ecotox/cas/121755,3.391456604674193,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
224,https://cfpub.epa.gov/ecotox/taxon/102,https://cfpub.epa.gov/ecotox/cas/137268,4.746721070865038,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,CN(C)C(=S)SSC(=S)N(C)C,1
225,https://cfpub.epa.gov/ecotox/taxon/102,https://cfpub.epa.gov/ecotox/cas/2921882,7.190550813720881,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
226,https://cfpub.epa.gov/ecotox/taxon/102,https://cfpub.epa.gov/ecotox/cas/52315078,7.557427689916805,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
227,https://cfpub.epa.gov/ecotox/taxon/102,https://cfpub.epa.gov/ecotox/cas/52645531,5.865240938294598,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
228,https://cfpub.epa.gov/ecotox/taxon/102,https://cfpub.epa.gov/ecotox/cas/52686,4.709139313689583,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,1
229,https://cfpub.epa.gov/ecotox/taxon/102,https://cfpub.epa.gov/ecotox/cas/52918635,7.360843756897218,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,0
230,https://cfpub.epa.gov/ecotox/taxon/1020,https://cfpub.epa.gov/ecotox/cas/108952,3.820116956648153,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
231,https://cfpub.epa.gov/ecotox/taxon/1022,https://cfpub.epa.gov/ecotox/cas/301042,4.367093560946299,https://cfpub.epa.gov/ecotox/group/Worms,,,CC(=O)O[Pb]OC(=O)C,1
232,https://cfpub.epa.gov/ecotox/taxon/10296,https://cfpub.epa.gov/ecotox/cas/50000,-0.08862635522507031,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_36587,C=O,1
233,https://cfpub.epa.gov/ecotox/taxon/10300,https://cfpub.epa.gov/ecotox/cas/121755,2.651093915179949,https://cfpub.epa.gov/ecotox/group/Invertebrates,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
234,https://cfpub.epa.gov/ecotox/taxon/10300,https://cfpub.epa.gov/ecotox/cas/137268,4.204098267388943,https://cfpub.epa.gov/ecotox/group/Invertebrates,,,CN(C)C(=S)SSC(=S)N(C)C,1
235,https://cfpub.epa.gov/ecotox/taxon/10300,https://cfpub.epa.gov/ecotox/cas/62737,3.509807155476507,https://cfpub.epa.gov/ecotox/group/Invertebrates,,,COP(=O)(OC)OC=C(Cl)Cl,1
236,https://cfpub.epa.gov/ecotox/taxon/10352,https://cfpub.epa.gov/ecotox/cas/107028,3.9760695768166,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,C=CC=O,1
237,https://cfpub.epa.gov/ecotox/taxon/10352,https://cfpub.epa.gov/ecotox/cas/108883,3.200657129311088,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_134179,CC1=CC=CC=C1,3
238,https://cfpub.epa.gov/ecotox/taxon/10352,https://cfpub.epa.gov/ecotox/cas/127184,3.6634705804241032,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_134179,C(=C(Cl)Cl)(Cl)Cl,1
239,https://cfpub.epa.gov/ecotox/taxon/10352,https://cfpub.epa.gov/ecotox/cas/206440,6.175185266451888,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,0
240,https://cfpub.epa.gov/ecotox/taxon/10352,https://cfpub.epa.gov/ecotox/cas/67663,2.9437804958388045,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_134179,C(Cl)(Cl)Cl,1
241,https://cfpub.epa.gov/ecotox/taxon/10352,https://cfpub.epa.gov/ecotox/cas/83329,3.8075293907726357,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1CC2=CC=CC3=C2C1=CC=C3,3
242,https://cfpub.epa.gov/ecotox/taxon/10374,https://cfpub.epa.gov/ecotox/cas/52645531,1.5175808422847203,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
243,https://cfpub.epa.gov/ecotox/taxon/10374,https://cfpub.epa.gov/ecotox/cas/52918635,2.3130380752502946,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,0
244,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/107028,5.569414336246351,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,C=CC=O,1
245,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/107073,2.831224265423534,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,C(CCl)O,1
246,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/108952,3.264900956597725,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
247,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/111900,0.8532514966327533,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,CCOCCOCCO,1
248,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/118967,3.187562809752705,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1
249,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/123546,2.8015686874799,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CC(=O)CC(=O)C,1
250,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/127184,3.461618459224,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_134179,C(=C(Cl)Cl)(Cl)Cl,1
251,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/143339,3.9312221411296986,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,[C-]#N.[Na+],1
252,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/52645531,7.193212561917608,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
253,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/62533,2.6283095996122605,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)N,1
254,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/67721,5.147252936559637,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_134179,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,1
255,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/68122,0.2455899586943377,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_134179,CN(C)C=O,1
256,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/83329,2.8770473201408815,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1CC2=CC=CC3=C2C1=CC=C3,3
257,https://cfpub.epa.gov/ecotox/taxon/104,https://cfpub.epa.gov/ecotox/cas/91203,3.9884979185510567,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C=CC=CC2=C1,3
258,https://cfpub.epa.gov/ecotox/taxon/1041,https://cfpub.epa.gov/ecotox/cas/121755,3.4674088805916203,https://cfpub.epa.gov/ecotox/group/Molluscs,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
259,https://cfpub.epa.gov/ecotox/taxon/10413,https://cfpub.epa.gov/ecotox/cas/121755,4.288112481660727,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
260,https://cfpub.epa.gov/ecotox/taxon/10419,https://cfpub.epa.gov/ecotox/cas/107062,2.9303908347392853,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_134179,C(CCl)Cl,1
261,https://cfpub.epa.gov/ecotox/taxon/10419,https://cfpub.epa.gov/ecotox/cas/127184,4.520803076855371,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_134179,C(=C(Cl)Cl)(Cl)Cl,1
262,https://cfpub.epa.gov/ecotox/taxon/10419,https://cfpub.epa.gov/ecotox/cas/56235,3.488017391392537,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_134179,C(Cl)(Cl)(Cl)Cl,1
263,https://cfpub.epa.gov/ecotox/taxon/10419,https://cfpub.epa.gov/ecotox/cas/67663,3.624407340858757,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_134179,C(Cl)(Cl)Cl,1
264,https://cfpub.epa.gov/ecotox/taxon/10419,https://cfpub.epa.gov/ecotox/cas/79016,3.909535972074739,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_134179,C(=C(Cl)Cl)Cl,1
265,https://cfpub.epa.gov/ecotox/taxon/1042,https://cfpub.epa.gov/ecotox/cas/121755,6.196342108305083,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
266,https://cfpub.epa.gov/ecotox/taxon/1042,https://cfpub.epa.gov/ecotox/cas/127093,1.0409457886879312,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,CC(=O)[O-].[Na+],1
267,https://cfpub.epa.gov/ecotox/taxon/1042,https://cfpub.epa.gov/ecotox/cas/137406,1.4188760932566138,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,CCC(=O)[O-].[Na+],1
268,https://cfpub.epa.gov/ecotox/taxon/1042,https://cfpub.epa.gov/ecotox/cas/144558,1.6231579652114676,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,C(=O)(O)[O-].[Na+],1
269,https://cfpub.epa.gov/ecotox/taxon/1042,https://cfpub.epa.gov/ecotox/cas/2921882,7.1277599838614245,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
270,https://cfpub.epa.gov/ecotox/taxon/1042,https://cfpub.epa.gov/ecotox/cas/497198,1.94237297365698,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,C(=O)([O-])[O-].[Na+].[Na+],1
271,https://cfpub.epa.gov/ecotox/taxon/1042,https://cfpub.epa.gov/ecotox/cas/50293,6.247864972450705,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
272,https://cfpub.epa.gov/ecotox/taxon/1042,https://cfpub.epa.gov/ecotox/cas/64197,1.6022129012077375,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CC(=O)O,1
273,https://cfpub.epa.gov/ecotox/taxon/1042,https://cfpub.epa.gov/ecotox/cas/79094,1.8694488127032065,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCC(=O)O,1
274,https://cfpub.epa.gov/ecotox/taxon/1043,https://cfpub.epa.gov/ecotox/cas/497198,2.4198532978323204,https://cfpub.epa.gov/ecotox/group/Molluscs,,,C(=O)([O-])[O-].[Na+].[Na+],1
275,https://cfpub.epa.gov/ecotox/taxon/1043,https://cfpub.epa.gov/ecotox/cas/7631905,3.246598717868392,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[Na+].[O-]S(=O)O,1
276,https://cfpub.epa.gov/ecotox/taxon/1044,https://cfpub.epa.gov/ecotox/cas/497198,2.9405820660390987,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,C(=O)([O-])[O-].[Na+].[Na+],1
277,https://cfpub.epa.gov/ecotox/taxon/10472,https://cfpub.epa.gov/ecotox/cas/52918635,2.469002313340636,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,0
278,https://cfpub.epa.gov/ecotox/taxon/1049,https://cfpub.epa.gov/ecotox/cas/121755,6.686052490332765,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
279,https://cfpub.epa.gov/ecotox/taxon/1049,https://cfpub.epa.gov/ecotox/cas/2921882,6.5515072561397485,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
280,https://cfpub.epa.gov/ecotox/taxon/1049,https://cfpub.epa.gov/ecotox/cas/333415,6.697688013261508,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3
281,https://cfpub.epa.gov/ecotox/taxon/1049,https://cfpub.epa.gov/ecotox/cas/50293,6.645804981122741,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
282,https://cfpub.epa.gov/ecotox/taxon/1049,https://cfpub.epa.gov/ecotox/cas/52645531,3.591152570589645,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
283,https://cfpub.epa.gov/ecotox/taxon/1049,https://cfpub.epa.gov/ecotox/cas/52918635,4.6240851916718,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,0
284,https://cfpub.epa.gov/ecotox/taxon/1049,https://cfpub.epa.gov/ecotox/cas/56382,6.810729722307956,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_35716,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],3
285,https://cfpub.epa.gov/ecotox/taxon/105,https://cfpub.epa.gov/ecotox/cas/121755,6.2398078020861725,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
286,https://cfpub.epa.gov/ecotox/taxon/10501,https://cfpub.epa.gov/ecotox/cas/50293,6.753014950770611,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
287,https://cfpub.epa.gov/ecotox/taxon/1052,https://cfpub.epa.gov/ecotox/cas/108952,2.115989360301169,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
288,https://cfpub.epa.gov/ecotox/taxon/1052,https://cfpub.epa.gov/ecotox/cas/29232937,6.850968058226979,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,3
289,https://cfpub.epa.gov/ecotox/taxon/1052,https://cfpub.epa.gov/ecotox/cas/333415,7.1607985535383545,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3
290,https://cfpub.epa.gov/ecotox/taxon/1052,https://cfpub.epa.gov/ecotox/cas/52645531,6.9836975473749785,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
291,https://cfpub.epa.gov/ecotox/taxon/1053,https://cfpub.epa.gov/ecotox/cas/373024,4.833799183599992,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,CC(=O)[O-].CC(=O)[O-].[Ni+2],1
292,https://cfpub.epa.gov/ecotox/taxon/10532,https://cfpub.epa.gov/ecotox/cas/1071836,2.320511319406668,https://cfpub.epa.gov/ecotox/group/Amphibians,,,C(C(=O)O)NCP(=O)(O)O,1
293,https://cfpub.epa.gov/ecotox/taxon/10537,https://cfpub.epa.gov/ecotox/cas/1071836,2.1733096256243667,https://cfpub.epa.gov/ecotox/group/Amphibians,,,C(C(=O)O)NCP(=O)(O)O,1
294,https://cfpub.epa.gov/ecotox/taxon/10538,https://cfpub.epa.gov/ecotox/cas/83329,5.16862434203717,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1CC2=CC=CC3=C2C1=CC=C3,3
295,https://cfpub.epa.gov/ecotox/taxon/1059,https://cfpub.epa.gov/ecotox/cas/108952,2.236925354455795,https://cfpub.epa.gov/ecotox/group/Worms,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
296,https://cfpub.epa.gov/ecotox/taxon/1060,https://cfpub.epa.gov/ecotox/cas/108952,3.429253812382162,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
297,https://cfpub.epa.gov/ecotox/taxon/1061,https://cfpub.epa.gov/ecotox/cas/108952,3.797230597676757,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
298,https://cfpub.epa.gov/ecotox/taxon/1065,https://cfpub.epa.gov/ecotox/cas/121755,6.921964307412541,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
299,https://cfpub.epa.gov/ecotox/taxon/1065,https://cfpub.epa.gov/ecotox/cas/2921882,7.542733331832242,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
300,https://cfpub.epa.gov/ecotox/taxon/1065,https://cfpub.epa.gov/ecotox/cas/52645531,7.591152570589645,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
301,https://cfpub.epa.gov/ecotox/taxon/1065,https://cfpub.epa.gov/ecotox/cas/56382,6.685790985699656,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_35716,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],3
302,https://cfpub.epa.gov/ecotox/taxon/1066,https://cfpub.epa.gov/ecotox/cas/121755,5.819591398702983,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
303,https://cfpub.epa.gov/ecotox/taxon/1066,https://cfpub.epa.gov/ecotox/cas/333415,5.0850778396002365,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3
304,https://cfpub.epa.gov/ecotox/taxon/1066,https://cfpub.epa.gov/ecotox/cas/50293,6.594652458675362,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
305,https://cfpub.epa.gov/ecotox/taxon/1067,https://cfpub.epa.gov/ecotox/cas/121755,5.819591398702983,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
306,https://cfpub.epa.gov/ecotox/taxon/1067,https://cfpub.epa.gov/ecotox/cas/333415,5.784047843936255,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3
307,https://cfpub.epa.gov/ecotox/taxon/1067,https://cfpub.epa.gov/ecotox/cas/50293,6.372803709059004,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
308,https://cfpub.epa.gov/ecotox/taxon/10726,https://cfpub.epa.gov/ecotox/cas/121755,6.120621394366964,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
309,https://cfpub.epa.gov/ecotox/taxon/10726,https://cfpub.epa.gov/ecotox/cas/2921882,6.4635520857846185,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
310,https://cfpub.epa.gov/ecotox/taxon/10726,https://cfpub.epa.gov/ecotox/cas/50293,6.030381028236798,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
311,https://cfpub.epa.gov/ecotox/taxon/10736,https://cfpub.epa.gov/ecotox/cas/2921882,7.843763327496223,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
312,https://cfpub.epa.gov/ecotox/taxon/10767,https://cfpub.epa.gov/ecotox/cas/206440,6.4362873152159175,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,0
313,https://cfpub.epa.gov/ecotox/taxon/1077,https://cfpub.epa.gov/ecotox/cas/121755,5.9456898008385215,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
