,species,chemical,log conc (mol/L),species_divisions,species_others,subClassOf,smiles,smiles_clusters
205,https://cfpub.epa.gov/ecotox/taxon/2055,https://cfpub.epa.gov/ecotox/cas/7778509,3.876947271256032,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],0
206,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/10043353,1.7729860721625532,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,B(O)(O)O,1
207,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/10099748,2.5383519019324003,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,[N+](=O)([O-])O[Pb]O[N+](=O)[O-],0
208,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/10325947,3.1722361214802324,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Cd+2],0
209,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/13410010,3.9997164731772017,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,[O-][Se](=O)(=O)[O-].[Na+].[Na+],0
210,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/7447394,4.089324198319988,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,Cl[Cu]Cl,1
211,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/7733020,3.0766917098982383,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,[O-]S(=O)(=O)[O-].[Zn+2],0
212,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/7758987,3.0643513974611327,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,[O-]S(=O)(=O)[O-].[Cu+2],0
213,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/7784465,3.105012974534503,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,[O-][As]=O.[Na+],1
214,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/7785877,1.888625847175651,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,[O-]S(=O)(=O)[O-].[Mn+2],0
215,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/7789380,3.11132292794688,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,[O-]Br(=O)=O.[Na+],1
216,https://cfpub.epa.gov/ecotox/taxon/206,https://cfpub.epa.gov/ecotox/cas/85007,3.617398280984244,https://cfpub.epa.gov/ecotox/group/Amphibians,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.[Br-].[Br-],2
217,https://cfpub.epa.gov/ecotox/taxon/20708,https://cfpub.epa.gov/ecotox/cas/10102064,3.4454418282565293,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[N+](=O)(O)[O-].[N+](=O)(O)[O-].O=[U]=O,0
218,https://cfpub.epa.gov/ecotox/taxon/20710,https://cfpub.epa.gov/ecotox/cas/7758987,4.337749104497084,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Cu+2],0
219,https://cfpub.epa.gov/ecotox/taxon/2079,https://cfpub.epa.gov/ecotox/cas/20427592,0.8035163154532503,https://cfpub.epa.gov/ecotox/group/Fish,,,[OH-].[OH-].[Cu+2],0
220,https://cfpub.epa.gov/ecotox/taxon/2079,https://cfpub.epa.gov/ecotox/cas/7447394,3.278319089178811,https://cfpub.epa.gov/ecotox/group/Fish,,,Cl[Cu]Cl,1
221,https://cfpub.epa.gov/ecotox/taxon/2079,https://cfpub.epa.gov/ecotox/cas/7758987,2.5436655728298923,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Cu+2],0
222,https://cfpub.epa.gov/ecotox/taxon/2098,https://cfpub.epa.gov/ecotox/cas/7722841,3.054421524462536,https://cfpub.epa.gov/ecotox/group/Algae,,,OO,1
223,https://cfpub.epa.gov/ecotox/taxon/21,https://cfpub.epa.gov/ecotox/cas/470906,6.857058458667273,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl,2
224,https://cfpub.epa.gov/ecotox/taxon/21,https://cfpub.epa.gov/ecotox/cas/7646799,2.5949444003392492,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,Cl[Co]Cl,1
225,https://cfpub.epa.gov/ecotox/taxon/21,https://cfpub.epa.gov/ecotox/cas/7758987,3.5727130916287964,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,[O-]S(=O)(=O)[O-].[Cu+2],0
226,https://cfpub.epa.gov/ecotox/taxon/21,https://cfpub.epa.gov/ecotox/cas/85007,3.744084683862064,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies",,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.[Br-].[Br-],2
227,https://cfpub.epa.gov/ecotox/taxon/212,https://cfpub.epa.gov/ecotox/cas/6484522,5.4260881468360544,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[NH4+].[N+](=O)([O-])[O-],0
228,https://cfpub.epa.gov/ecotox/taxon/212,https://cfpub.epa.gov/ecotox/cas/7447394,4.801197834459149,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Cu]Cl,1
229,https://cfpub.epa.gov/ecotox/taxon/212,https://cfpub.epa.gov/ecotox/cas/7646857,5.177283524181604,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Zn]Cl,1
230,https://cfpub.epa.gov/ecotox/taxon/212,https://cfpub.epa.gov/ecotox/cas/7758987,5.657003920267264,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Cu+2],0
231,https://cfpub.epa.gov/ecotox/taxon/212,https://cfpub.epa.gov/ecotox/cas/7778509,3.976650184448258,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],0
232,https://cfpub.epa.gov/ecotox/taxon/2205,https://cfpub.epa.gov/ecotox/cas/7647145,-0.8673125846121011,https://cfpub.epa.gov/ecotox/group/Worms,,,[Na+].[Cl-],1
233,https://cfpub.epa.gov/ecotox/taxon/224,https://cfpub.epa.gov/ecotox/cas/7758987,6.152964671944338,https://cfpub.epa.gov/ecotox/group/Worms,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Cu+2],0
234,https://cfpub.epa.gov/ecotox/taxon/230,https://cfpub.epa.gov/ecotox/cas/153719234,3.945407833968394,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,2
235,https://cfpub.epa.gov/ecotox/taxon/230,https://cfpub.epa.gov/ecotox/cas/168316958,6.726116709368955,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C,3
236,https://cfpub.epa.gov/ecotox/taxon/2309,https://cfpub.epa.gov/ecotox/cas/10108642,5.231938001399167,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cd]Cl,1
237,https://cfpub.epa.gov/ecotox/taxon/2309,https://cfpub.epa.gov/ecotox/cas/7733020,4.881493817430668,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Zn+2],0
238,https://cfpub.epa.gov/ecotox/taxon/2309,https://cfpub.epa.gov/ecotox/cas/7758987,6.0851333709443,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Cu+2],0
239,https://cfpub.epa.gov/ecotox/taxon/2310,https://cfpub.epa.gov/ecotox/cas/10108642,4.9603829074705015,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cd]Cl,1
240,https://cfpub.epa.gov/ecotox/taxon/2310,https://cfpub.epa.gov/ecotox/cas/7733020,4.8360679621760685,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Zn+2],0
241,https://cfpub.epa.gov/ecotox/taxon/2310,https://cfpub.epa.gov/ecotox/cas/7758987,4.906826248479422,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Cu+2],0
242,https://cfpub.epa.gov/ecotox/taxon/2329,https://cfpub.epa.gov/ecotox/cas/10025919,3.1057699043921287,https://cfpub.epa.gov/ecotox/group/Invertebrates,,,Cl[Sb](Cl)Cl,1
243,https://cfpub.epa.gov/ecotox/taxon/233,https://cfpub.epa.gov/ecotox/cas/10124364,3.253733459414121,https://cfpub.epa.gov/ecotox/group/Worms,,,[O-]S(=O)(=O)[O-].[Cd+2],0
244,https://cfpub.epa.gov/ecotox/taxon/233,https://cfpub.epa.gov/ecotox/cas/7758987,2.3191169932779387,https://cfpub.epa.gov/ecotox/group/Worms,,,[O-]S(=O)(=O)[O-].[Cu+2],0
245,https://cfpub.epa.gov/ecotox/taxon/2340,https://cfpub.epa.gov/ecotox/cas/10025919,3.0637085593914173,https://cfpub.epa.gov/ecotox/group/Invertebrates,,,Cl[Sb](Cl)Cl,1
246,https://cfpub.epa.gov/ecotox/taxon/2353,https://cfpub.epa.gov/ecotox/cas/7647145,0.5272390851013713,https://cfpub.epa.gov/ecotox/group/Amphibians,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[Na+].[Cl-],1
247,https://cfpub.epa.gov/ecotox/taxon/23620,https://cfpub.epa.gov/ecotox/cas/7733020,3.366208070027534,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,[O-]S(=O)(=O)[O-].[Zn+2],0
248,https://cfpub.epa.gov/ecotox/taxon/2371,https://cfpub.epa.gov/ecotox/cas/10025919,3.7709222078776623,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Sb](Cl)Cl,1
249,https://cfpub.epa.gov/ecotox/taxon/2371,https://cfpub.epa.gov/ecotox/cas/10043013,2.4665588098389604,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,O=S1(=O)O[Al]2OS(=O)(=O)O[Al](O1)OS(=O)(=O)O2,1
250,https://cfpub.epa.gov/ecotox/taxon/2371,https://cfpub.epa.gov/ecotox/cas/10043353,1.875012247141262,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,B(O)(O)O,1
251,https://cfpub.epa.gov/ecotox/taxon/2371,https://cfpub.epa.gov/ecotox/cas/7446186,6.430485620084712,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Tl+].[Tl+],0
252,https://cfpub.epa.gov/ecotox/taxon/2371,https://cfpub.epa.gov/ecotox/cas/7487947,7.491176622878214,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Hg]Cl,1
253,https://cfpub.epa.gov/ecotox/taxon/2371,https://cfpub.epa.gov/ecotox/cas/7647145,1.6371981514845992,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[Na+].[Cl-],1
254,https://cfpub.epa.gov/ecotox/taxon/2371,https://cfpub.epa.gov/ecotox/cas/7718549,5.813327742815912,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Ni]Cl,1
255,https://cfpub.epa.gov/ecotox/taxon/2371,https://cfpub.epa.gov/ecotox/cas/7758987,6.2767926785556565,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Cu+2],0
256,https://cfpub.epa.gov/ecotox/taxon/2371,https://cfpub.epa.gov/ecotox/cas/7778430,3.7129511903459513,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,O[As](=O)([O-])[O-].[Na+].[Na+],0
257,https://cfpub.epa.gov/ecotox/taxon/240,https://cfpub.epa.gov/ecotox/cas/10108642,5.400304044957211,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cd]Cl,1
258,https://cfpub.epa.gov/ecotox/taxon/2422,https://cfpub.epa.gov/ecotox/cas/153719234,3.702830115036938,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,2
259,https://cfpub.epa.gov/ecotox/taxon/2430,https://cfpub.epa.gov/ecotox/cas/10108642,6.264442373688099,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Cd]Cl,1
260,https://cfpub.epa.gov/ecotox/taxon/2430,https://cfpub.epa.gov/ecotox/cas/7646857,6.047492284778893,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Zn]Cl,1
261,https://cfpub.epa.gov/ecotox/taxon/2430,https://cfpub.epa.gov/ecotox/cas/7758954,6.744940420705477,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Pb]Cl,1
262,https://cfpub.epa.gov/ecotox/taxon/2441,https://cfpub.epa.gov/ecotox/cas/10043013,1.699819895446083,https://cfpub.epa.gov/ecotox/group/Molluscs,,,O=S1(=O)O[Al]2OS(=O)(=O)O[Al](O1)OS(=O)(=O)O2,1
263,https://cfpub.epa.gov/ecotox/taxon/2441,https://cfpub.epa.gov/ecotox/cas/10108642,3.0912561052758263,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Cd]Cl,1
264,https://cfpub.epa.gov/ecotox/taxon/2441,https://cfpub.epa.gov/ecotox/cas/7758987,4.054943928939301,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[O-]S(=O)(=O)[O-].[Cu+2],0
265,https://cfpub.epa.gov/ecotox/taxon/2441,https://cfpub.epa.gov/ecotox/cas/7785877,1.5197908663362063,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[O-]S(=O)(=O)[O-].[Mn+2],0
266,https://cfpub.epa.gov/ecotox/taxon/2454,https://cfpub.epa.gov/ecotox/cas/7646799,3.9340639394695502,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Co]Cl,1
267,https://cfpub.epa.gov/ecotox/taxon/2488,https://cfpub.epa.gov/ecotox/cas/7447407,6.321005222960388,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[Cl-].[K+],1
268,https://cfpub.epa.gov/ecotox/taxon/2488,https://cfpub.epa.gov/ecotox/cas/7631994,1.3196957370467643,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[N+](=O)([O-])[O-].[Na+],0
269,https://cfpub.epa.gov/ecotox/taxon/2488,https://cfpub.epa.gov/ecotox/cas/7757791,2.839762071560201,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[N+](=O)([O-])[O-].[K+],0
270,https://cfpub.epa.gov/ecotox/taxon/25168,https://cfpub.epa.gov/ecotox/cas/7632000,2.3444872952362643,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,N(=O)[O-].[Na+],1
271,https://cfpub.epa.gov/ecotox/taxon/2517,https://cfpub.epa.gov/ecotox/cas/10108642,4.590500375054012,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies,,Cl[Cd]Cl,1
272,https://cfpub.epa.gov/ecotox/taxon/2517,https://cfpub.epa.gov/ecotox/cas/7681529,5.2272635588314005,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies,,[O-]Cl.[Na+],1
273,https://cfpub.epa.gov/ecotox/taxon/2517,https://cfpub.epa.gov/ecotox/cas/7758987,6.349813615898464,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies,,[O-]S(=O)(=O)[O-].[Cu+2],0
274,https://cfpub.epa.gov/ecotox/taxon/252,https://cfpub.epa.gov/ecotox/cas/10099748,3.930010682574446,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[N+](=O)([O-])O[Pb]O[N+](=O)[O-],0
275,https://cfpub.epa.gov/ecotox/taxon/252,https://cfpub.epa.gov/ecotox/cas/10108642,3.1438684424822503,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cd]Cl,1
276,https://cfpub.epa.gov/ecotox/taxon/252,https://cfpub.epa.gov/ecotox/cas/7447394,3.1456935239042205,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cu]Cl,1
277,https://cfpub.epa.gov/ecotox/taxon/252,https://cfpub.epa.gov/ecotox/cas/7487947,3.896648504768189,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Hg]Cl,1
278,https://cfpub.epa.gov/ecotox/taxon/252,https://cfpub.epa.gov/ecotox/cas/7733020,2.7660459454426567,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Zn+2],0
279,https://cfpub.epa.gov/ecotox/taxon/25407,https://cfpub.epa.gov/ecotox/cas/168316958,1.7162731733937642,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C,3
280,https://cfpub.epa.gov/ecotox/taxon/25921,https://cfpub.epa.gov/ecotox/cas/7447394,5.2181610804446175,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies,,Cl[Cu]Cl,1
281,https://cfpub.epa.gov/ecotox/taxon/263,https://cfpub.epa.gov/ecotox/cas/1314621,2.0196921907531444,https://cfpub.epa.gov/ecotox/group/Fish,,,O=[V](=O)O[V](=O)=O,1
282,https://cfpub.epa.gov/ecotox/taxon/263,https://cfpub.epa.gov/ecotox/cas/7758987,1.1061817676108885,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Cu+2],0
283,https://cfpub.epa.gov/ecotox/taxon/2638,https://cfpub.epa.gov/ecotox/cas/1314132,3.6752550908592405,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,O=[Zn],1
284,https://cfpub.epa.gov/ecotox/taxon/2638,https://cfpub.epa.gov/ecotox/cas/1317380,2.039928842276834,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,O=[Cu],1
285,https://cfpub.epa.gov/ecotox/taxon/2638,https://cfpub.epa.gov/ecotox/cas/7733020,3.695907130068525,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Zn+2],0
286,https://cfpub.epa.gov/ecotox/taxon/2638,https://cfpub.epa.gov/ecotox/cas/7758987,3.7335703888907115,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Cu+2],0
287,https://cfpub.epa.gov/ecotox/taxon/26703,https://cfpub.epa.gov/ecotox/cas/7631994,1.8724016541980883,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[N+](=O)([O-])[O-].[Na+],0
288,https://cfpub.epa.gov/ecotox/taxon/2685,https://cfpub.epa.gov/ecotox/cas/13473900,6.029414370780513,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[N+](=O)([O-])O[Al](O[N+](=O)[O-])O[N+](=O)[O-],0
289,https://cfpub.epa.gov/ecotox/taxon/27,https://cfpub.epa.gov/ecotox/cas/10025919,2.943810047422641,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Sb](Cl)Cl,1
290,https://cfpub.epa.gov/ecotox/taxon/27,https://cfpub.epa.gov/ecotox/cas/10099748,5.872742694470181,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[N+](=O)([O-])O[Pb]O[N+](=O)[O-],0
291,https://cfpub.epa.gov/ecotox/taxon/27,https://cfpub.epa.gov/ecotox/cas/7446186,4.916680709997543,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Tl+].[Tl+],0
292,https://cfpub.epa.gov/ecotox/taxon/27,https://cfpub.epa.gov/ecotox/cas/7447394,6.243583206848253,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Cu]Cl,1
293,https://cfpub.epa.gov/ecotox/taxon/27,https://cfpub.epa.gov/ecotox/cas/7646857,5.643837545216464,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Zn]Cl,1
294,https://cfpub.epa.gov/ecotox/taxon/271,https://cfpub.epa.gov/ecotox/cas/7733020,5.6839685144873275,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Zn+2],0
295,https://cfpub.epa.gov/ecotox/taxon/27410,https://cfpub.epa.gov/ecotox/cas/10108642,4.787321118968436,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cd]Cl,1
296,https://cfpub.epa.gov/ecotox/taxon/27410,https://cfpub.epa.gov/ecotox/cas/7758987,4.297981977625596,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Cu+2],0
297,https://cfpub.epa.gov/ecotox/taxon/27410,https://cfpub.epa.gov/ecotox/cas/7784465,3.4604006325210768,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-][As]=O.[Na+],1
298,https://cfpub.epa.gov/ecotox/taxon/27645,https://cfpub.epa.gov/ecotox/cas/139968493,3.0696705004764597,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,C1=CC(=CC(=C1)C(F)(F)F)C(=NNC(=O)NC2=CC=C(C=C2)OC(F)(F)F)CC3=CC=C(C=C3)C#N,4
299,https://cfpub.epa.gov/ecotox/taxon/27645,https://cfpub.epa.gov/ecotox/cas/168316958,4.91408956685189,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C,3
300,https://cfpub.epa.gov/ecotox/taxon/27776,https://cfpub.epa.gov/ecotox/cas/7758987,2.5003682474725197,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Cu+2],0
301,https://cfpub.epa.gov/ecotox/taxon/27874,https://cfpub.epa.gov/ecotox/cas/7733020,3.902766512599064,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Zn+2],0
302,https://cfpub.epa.gov/ecotox/taxon/2799,https://cfpub.epa.gov/ecotox/cas/7631994,2.071371240815132,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[N+](=O)([O-])[O-].[Na+],0
303,https://cfpub.epa.gov/ecotox/taxon/28,https://cfpub.epa.gov/ecotox/cas/10043013,2.7038485707843534,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,O=S1(=O)O[Al]2OS(=O)(=O)O[Al](O1)OS(=O)(=O)O2,1
304,https://cfpub.epa.gov/ecotox/taxon/28,https://cfpub.epa.gov/ecotox/cas/10108642,4.033993452309826,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Cd]Cl,1
305,https://cfpub.epa.gov/ecotox/taxon/28,https://cfpub.epa.gov/ecotox/cas/7647145,0.6949350219848517,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[Na+].[Cl-],1
